DEPT,TWT,amp,AI_Log,Int,D2,Quadr,TraceGrad,GradMag,Freq,Phase,CosPhase,AI_Jason_inv
2162.5,1494.3,-187.5,8825,3.83,-35.7,3337.9,-363.9,1568.7,35.4,92.6761,-0.0462,
2162.6,1494.4,-250.9,8838,3.83,-23.3,3342.1,-367.7,1573.9,35.4,93.7537,-0.0647,
2162.8,1494.5,-314.2,8863,3.83,-10.9,3346.3,-371.5,1579,35.5,94.8313,-0.0832,
2162.9,1494.6,-377.6,8885,3.83,1.5,3350.5,-375.3,1584.1,35.5,95.9089,-0.1018,
2163.1,1494.6,-441,8902,3.84,13.8,3354.7,-379.1,1589.3,35.5,96.9866,-0.1203,
2163.2,1494.7,-504.4,8897,3.84,26.2,3358.9,-382.9,1594.4,35.5,98.0642,-0.1388,
2163.4,1494.8,-567.8,8886,3.84,38.6,3363.1,-386.7,1599.5,35.5,99.1419,-0.1573,
2163.5,1494.9,-631.2,8891,3.84,51,3367.3,-390.6,1604.6,35.6,100.2196,-0.1758,
2163.7,1495,-694.6,8894,3.84,63.4,3371.5,-394.4,1609.7,35.6,101.2974,-0.1944,
2163.8,1495.1,-755.9,8865,3.84,82.5,3351.2,-392,1602.1,35.6,102.4151,-0.2122,
2164,1495.1,-816.5,8816,3.84,104,3322.3,-387.5,1590,35.6,103.547,-0.2299,
2164.1,1495.2,-877,8763,3.83,125.4,3293.4,-383,1577.9,35.6,104.6789,-0.2475,
2164.3,1495.3,-937.6,8721,3.82,146.8,3264.5,-378.5,1565.9,35.6,105.8107,-0.2652,
2164.4,1495.4,-998.2,8686,3.82,168.3,3235.6,-374,1553.8,35.6,106.9426,-0.2828,
2164.6,1495.5,-1058.8,8640,3.81,189.7,3206.7,-369.5,1541.7,35.6,108.0745,-0.3004,
2164.7,1495.6,-1119.3,8596,3.81,211.1,3177.7,-365,1529.6,35.6,109.2063,-0.3181,
2164.9,1495.7,-1179.9,8569,3.8,232.6,3148.8,-360.5,1517.5,35.6,110.3382,-0.3357,
2165,1495.7,-1240.5,8545,3.8,254,3119.9,-355.9,1505.3,35.6,111.4701,-0.3534,
2165.2,1495.8,-1301.1,8521,3.79,275.4,3090.9,-351.4,1493.2,35.7,112.6019,-0.371,
2165.3,1495.9,-1361.7,8501,3.79,296.9,3061.9,-346.9,1481.1,35.7,113.7338,-0.3886,
2165.5,1496,-1422.2,8473,3.78,318.3,3033,-342.4,1469,35.7,114.8657,-0.4063,
2165.7,1496.1,-1482.8,8442,3.77,339.7,3004,-337.8,1456.8,35.7,115.9976,-0.4239,
2165.8,1496.2,-1543.4,8426,3.77,361.1,2975,-333.3,1444.7,35.7,117.1295,-0.4415,
2166,1496.3,-1604,8425,3.76,382.6,2946,-328.8,1432.5,35.7,118.2613,-0.4592,
2166.1,1496.3,-1664.6,8437,3.76,404,2917,-324.2,1420.4,35.7,119.3932,-0.4768,
2166.3,1496.4,-1725.2,8445,3.75,425.4,2888,-319.7,1408.2,35.7,120.5251,-0.4945,
2166.4,1496.5,-1785.8,8444,3.75,446.8,2859,-315.1,1396,35.7,121.657,-0.5121,
2166.6,1496.6,-1846.4,8444,3.74,468.3,2830,-310.6,1383.9,35.7,122.7888,-0.5297,
2166.7,1496.7,-1906.9,8449,3.73,489.7,2801,-306.1,1371.7,35.7,123.9208,-0.5474,
2166.9,1496.8,-1967.5,8453,3.73,511.1,2772,-301.5,1359.5,35.7,125.0527,-0.565,
2167,1496.9,-2028.1,8450,3.72,532.5,2742.9,-296.9,1347.3,35.7,126.1846,-0.5826,
2167.2,1496.9,-2088.7,8436,3.72,553.9,2713.9,-292.4,1335.1,35.7,127.3165,-0.6003,
2167.3,1497,-2142.1,8437,3.71,570,2677.9,-286.5,1319,35.7,128.4377,-0.6162,
2167.5,1497.1,-2178.5,8456,3.7,573.3,2625.3,-277.6,1293.7,35.7,129.5331,-0.6281,
2167.6,1497.2,-2214.8,8479,3.69,576.7,2572.8,-268.7,1268.3,35.7,130.6285,-0.64,
2167.8,1497.3,-2251.1,8516,3.68,580,2520.2,-259.8,1243,35.7,131.7239,-0.6519,
2167.9,1497.4,-2287.4,8546,3.66,583.4,2467.6,-250.8,1217.6,35.7,132.8193,-0.6638,
2168.1,1497.5,-2323.7,8542,3.65,586.7,2415.1,-241.9,1192.3,35.7,133.9147,-0.6756,
2168.2,1497.5,-2360,8534,3.64,590.1,2362.5,-233,1166.9,35.7,135.0101,-0.6875,
2168.4,1497.6,-2396.3,8530,3.63,593.4,2309.9,-224.1,1141.6,35.7,136.1056,-0.6994,
2168.5,1497.7,-2432.6,8530,3.62,596.7,2257.3,-215.1,1116.2,35.7,137.2011,-0.7113,
2168.7,1497.8,-2468.9,8543,3.61,600.1,2204.7,-206.2,1090.8,35.7,138.2966,-0.7232,
2168.9,1497.9,-2505.2,8549,3.6,603.4,2152.1,-197.3,1065.4,35.7,139.392,-0.735,
2169,1498,-2541.5,8556,3.59,606.8,2099.5,-188.3,1040.1,35.7,140.4874,-0.7469,
2169.2,1498,-2577.8,8586,3.57,610.1,2046.9,-179.4,1014.7,35.7,141.5828,-0.7588,
2169.3,1498.1,-2614.1,8653,3.56,613.4,1994.2,-170.4,989.3,35.6,142.6782,-0.7707,
2169.5,1498.2,-2650.4,8714,3.55,616.7,1941.6,-161.5,963.9,35.6,143.7737,-0.7825,
2169.6,1498.3,-2686.7,8716,3.54,620.1,1889,-152.6,938.5,35.6,144.8692,-0.7944,
2169.8,1498.4,-2723,8684,3.53,623.4,1836.3,-143.6,913.2,35.6,145.9647,-0.8063,
2169.9,1498.5,-2759.2,8643,3.52,626.7,1783.7,-134.7,887.8,35.6,147.0602,-0.8182,
2170.1,1498.6,-2795.5,8603,3.51,630.1,1731,-125.7,862.4,35.6,148.1557,-0.8301,
2170.2,1498.6,-2831.8,8631,3.5,633.4,1678.4,-116.8,837,35.6,149.2512,-0.8419,
2170.4,1498.7,-2868,8705,3.48,636.7,1625.7,-107.8,811.6,35.6,150.3467,-0.8538,
2170.5,1498.8,-2904.3,8743,3.47,640,1573,-98.9,786.2,35.6,151.4422,-0.8657,
2170.7,1498.9,-2940.6,8770,3.46,643.4,1520.4,-89.9,760.8,35.6,152.5377,-0.8775,
2170.8,1499,-2974.1,8795,3.45,646.7,1467.7,-81,735.4,35.6,153.6332,-0.8894,
2171,1499.1,-2989.6,8794,3.44,650.2,1408,-72.4,723.2,35.6,148.761,-0.895,
2171.1,1499.2,-2998.2,8781,3.43,653.7,1347.2,-64,713.3,35.5,142.8398,-0.8994,
2171.3,1499.2,-3006.9,8776,3.42,657.2,1286.3,-55.5,703.5,35.5,136.9149,-0.9039,
2171.4,1499.3,-3015.5,8781,3.41,660.8,1225.4,-47.1,693.6,35.5,130.9864,-0.9083,
2171.6,1499.4,-3024.2,8803,3.41,664.3,1164.5,-38.6,683.8,35.5,125.054,-0.9128,
2171.7,1499.5,-3032.8,8837,3.4,667.8,1103.6,-30.2,673.9,35.5,119.118,-0.9173,
2171.9,1499.6,-3041.4,8881,3.39,671.3,1042.7,-21.8,664.1,35.4,113.1785,-0.9217,
2172.1,1499.7,-3050,8930,3.38,674.8,981.8,-13.3,654.3,35.4,107.2358,-0.9262,
2172.2,1499.8,-3058.6,9005,3.37,678.3,921,-4.9,644.5,35.4,101.2899,-0.9306,
2172.4,1499.8,-3067.2,9091,3.36,681.8,860.1,3.5,634.7,35.4,95.3411,-0.9351,
2172.5,1499.9,-3075.8,9168,3.35,685.3,799.2,12,624.9,35.4,89.3893,-0.9395,
2172.7,1500,-3084.4,9209,3.34,688.8,738.3,20.4,615.1,35.3,83.4341,-0.944,
2172.8,1500.1,-3093,9241,3.33,692.3,677.4,28.8,605.3,35.3,77.4756,-0.9484,
2173,1500.2,-3101.6,9272,3.32,695.7,616.5,37.3,595.5,35.3,71.514,-0.9529,
2173.1,1500.3,-3110.1,9266,3.32,699.2,555.6,45.7,585.7,35.3,65.5491,-0.9573,
2173.3,1500.4,-3118.7,9242,3.31,702.7,494.7,54.1,575.9,35.3,59.5816,-0.9617,
2173.4,1500.4,-3127.3,9244,3.3,706.2,433.8,62.5,566.2,35.2,53.6121,-0.9662,
2173.6,1500.5,-3135.8,9267,3.29,709.6,372.9,71,556.4,35.2,47.64,-0.9706,
2173.7,1500.6,-3144.4,9280,3.28,713.1,312.1,79.4,546.6,35.2,41.6642,-0.9751,
2173.9,1500.7,-3152.9,9296,3.27,716.5,251.2,87.8,536.9,35.2,35.6849,-0.9795,
2174,1500.8,-3161.5,9327,3.26,720,190.3,96.2,527.1,35.2,29.7024,-0.9839,
2174.2,1500.9,-3170,9351,3.25,723.4,129.4,104.6,517.4,35.1,23.7166,-0.9884,
2174.3,1500.9,-3178.5,9366,3.24,726.9,68.5,113,507.7,35.1,17.7268,-0.9928,
2174.5,1501,-3174,9412,3.24,723.4,10.3,121.5,508.8,35.1,11.2215,-0.9939,
2174.6,1501.1,-3151.9,9473,3.24,709.9,-43.8,130.2,525.8,35.1,3.9657,-0.99,
2174.8,1501.2,-3129.3,9525,3.23,696.3,-97.8,138.8,542.8,35,-3.2867,-0.986,
2174.9,1501.3,-3106.7,9564,3.23,682.8,-151.9,147.4,559.8,35,-10.5362,-0.9821,
2175.1,1501.4,-3084.2,9583,3.23,669.3,-206,156,576.8,35,-17.7824,-0.9782,
2175.3,1501.5,-3061.6,9583,3.23,655.7,-260,164.6,593.8,35,-25.0252,-0.9743,
2175.4,1501.5,-3039,9568,3.23,642.2,-314.1,173.3,610.8,34.9,-32.265,-0.9704,
2175.6,1501.6,-3016.4,9555,3.23,628.7,-368.2,181.9,627.8,34.9,-39.5017,-0.9664,
2175.7,1501.7,-2993.8,9539,3.22,615.2,-422.2,190.5,644.8,34.9,-46.735,-0.9625,
2175.9,1501.8,-2971.2,9515,3.22,601.6,-476.3,199.1,661.8,34.9,-53.9645,-0.9586,
2176,1501.9,-2948.6,9466,3.22,588.1,-530.4,207.8,678.8,34.8,-61.1907,-0.9547,
2176.2,1502,-2926,9420,3.22,574.6,-584.4,216.4,695.9,34.8,-68.414,-0.9507,
2176.3,1502.1,-2903.4,9381,3.22,561.1,-638.5,225,712.9,34.8,-75.634,-0.9468,
2176.5,1502.1,-2880.8,9358,3.21,547.5,-692.6,233.7,729.9,34.8,-82.8504,-0.9429,
2176.6,1502.2,-2858.1,9376,3.21,534,-746.6,242.3,746.9,34.7,-90.0639,-0.9389,
2176.8,1502.3,-2835.5,9368,3.21,520.5,-800.7,250.9,764,34.7,-97.2749,-0.935,
2176.9,1502.4,-2812.9,9344,3.21,507,-854.7,259.5,781,34.7,-104.4834,-0.9311,
2177.1,1502.5,-2790.3,9344,3.21,493.5,-908.8,268.2,798,34.6,-111.6892,-0.9272,
2177.2,1502.6,-2767.6,9359,3.21,480,-962.9,276.8,815,34.6,-118.8923,-0.9232,
2177.4,1502.7,-2745,9348,3.2,466.5,-1016.9,285.4,832.1,34.6,-126.0923,-0.9193,
2177.5,1502.7,-2722.3,9320,3.2,452.9,-1071,294.1,849.1,34.6,-133.2894,-0.9154,
2177.7,1502.8,-2699.7,9311,3.2,439.4,-1125,302.7,866.2,34.5,-140.4836,-0.9114,
2177.8,1502.9,-2677.1,9324,3.2,425.9,-1179.1,311.4,883.2,34.5,-147.6747,-0.9075,
2178,1503,-2654.4,9332,3.2,412.4,-1233.2,320,900.2,34.5,-154.8629,-0.9035,
2178.2,1503.1,-2614.9,9315,3.19,398.6,-1265.4,318.3,908.6,34.5,-154.1681,-0.8932,
2178.3,1503.2,-2574.7,9252,3.19,384.8,-1296.7,316.1,916.5,34.4,-153.137,-0.8825,
2178.5,1503.3,-2534.4,9192,3.18,371,-1328,313.9,924.4,34.4,-152.1058,-0.8718,
2178.6,1503.3,-2494.2,9179,3.18,357.1,-1359.3,311.7,932.4,34.4,-151.0747,-0.8611,
2178.8,1503.4,-2454,9179,3.18,343.3,-1390.6,309.5,940.3,34.3,-150.0435,-0.8505,
2178.9,1503.5,-2413.7,9145,3.17,329.4,-1421.9,307.3,948.3,34.3,-149.0124,-0.8398,
2179.1,1503.6,-2373.5,9094,3.17,315.6,-1453.2,305.1,956.2,34.3,-147.9812,-0.8291,
2179.2,1503.7,-2333.2,9055,3.16,301.7,-1484.4,302.9,964.1,34.2,-146.95,-0.8184,
2179.4,1503.8,-2293,9038,3.16,287.8,-1515.7,300.7,972.1,34.2,-145.9188,-0.8077,
2179.5,1503.8,-2252.7,9033,3.16,273.9,-1547,298.5,980,34.2,-144.8876,-0.7971,
2179.7,1503.9,-2212.4,9012,3.15,260,-1578.3,296.3,987.9,34.2,-143.8563,-0.7864,
2179.8,1504,-2172.2,8983,3.15,246.2,-1609.5,294.1,995.9,34.1,-142.8251,-0.7757,
2180,1504.1,-2131.9,8987,3.14,232.3,-1640.8,291.9,1003.8,34.1,-141.7939,-0.765,
2180.1,1504.2,-2091.6,8995,3.14,218.3,-1672,289.7,1011.7,34.1,-140.7627,-0.7543,
2180.3,1504.3,-2051.3,8986,3.14,204.4,-1703.3,287.5,1019.6,34,-139.7314,-0.7437,
2180.4,1504.4,-2011,8975,3.13,190.5,-1734.5,285.2,1027.6,34,-138.7002,-0.733,
2180.6,1504.4,-1970.8,8981,3.13,176.6,-1765.8,283,1035.5,34,-137.669,-0.7223,
2180.7,1504.5,-1930.5,8997,3.12,162.7,-1797,280.8,1043.4,33.9,-136.6377,-0.7116,
2180.9,1504.6,-1890.2,8994,3.12,148.7,-1828.3,278.6,1051.3,33.9,-135.6065,-0.7009,
2181,1504.7,-1849.9,8981,3.12,134.8,-1859.5,276.3,1059.2,33.9,-134.5752,-0.6902,
2181.2,1504.8,-1809.6,8983,3.11,120.9,-1890.7,274.1,1067.1,33.8,-133.544,-0.6795,
2181.4,1504.9,-1769.3,8994,3.11,106.9,-1921.9,271.9,1075,33.8,-132.5127,-0.6688,
2181.5,1505,-1728.9,8983,3.1,92.9,-1953.1,269.6,1082.9,33.8,-131.4815,-0.6582,
2181.7,1505,-1686.7,8973,3.1,81.5,-1973.1,266.6,1086,33.8,-130.4615,-0.6452,
2181.8,1505.1,-1642.7,8992,3.08,72.4,-1982.4,262.7,1084.4,33.7,-129.4523,-0.63,
2182,1505.2,-1598.8,9010,3.07,63.3,-1991.8,258.8,1082.8,33.7,-128.4432,-0.6148,
2182.1,1505.3,-1554.8,9011,3.06,54.3,-2001.1,254.9,1081.2,33.7,-127.434,-0.5996,
2182.3,1505.4,-1510.8,9010,3.04,45.2,-2010.4,251,1079.6,33.7,-126.4249,-0.5845,
2182.4,1505.5,-1466.8,9015,3.03,36.2,-2019.7,247.1,1078,33.6,-125.4158,-0.5693,
2182.6,1505.6,-1422.8,9024,3.02,27.1,-2029,243.2,1076.4,33.6,-124.4067,-0.5541,
2182.7,1505.6,-1378.8,9026,3,18.1,-2038.3,239.3,1074.8,33.6,-123.3977,-0.5389,
2182.9,1505.7,-1334.9,9020,2.99,9,-2047.6,235.4,1073.2,33.6,-122.3887,-0.5238,
2183,1505.8,-1290.9,9022,2.98,0,-2056.9,231.5,1071.6,33.5,-121.3798,-0.5086,
2183.2,1505.9,-1246.9,9037,2.96,-9,-2066.2,227.6,1070,33.5,-120.371,-0.4934,
2183.3,1506,-1202.9,9040,2.95,-18,-2075.4,223.7,1068.4,33.5,-119.3622,-0.4782,
2183.5,1506.1,-1159,9016,2.94,-27,-2084.7,219.8,1066.8,33.5,-118.3534,-0.4631,
2183.6,1506.2,-1115,8997,2.92,-36,-2094,215.9,1065.1,33.5,-117.3447,-0.4479,
2183.8,1506.2,-1071,9016,2.91,-45,-2103.3,212,1063.5,33.4,-116.336,-0.4327,
2183.9,1506.3,-1027.1,9038,2.9,-54,-2112.5,208.1,1061.9,33.4,-115.3274,-0.4175,
2184.1,1506.4,-983.1,9031,2.89,-63,-2121.8,204.1,1060.3,33.4,-114.3188,-0.4024,
2184.2,1506.5,-939.2,9018,2.87,-72,-2131,200.2,1058.7,33.4,-113.3103,-0.3872,
2184.4,1506.6,-895.2,9023,2.86,-80.9,-2140.3,196.3,1057,33.3,-112.3019,-0.372,
2184.6,1506.7,-851.3,9030,2.85,-89.9,-2149.5,192.4,1055.4,33.3,-111.2934,-0.3569,
2184.7,1506.8,-807.3,9045,2.83,-98.9,-2158.8,188.5,1053.8,33.3,-110.285,-0.3417,
2184.9,1506.8,-763.3,9073,2.82,-107.8,-2168,184.5,1052.2,33.3,-109.2766,-0.3265,
2185,1506.9,-719.4,9095,2.81,-116.8,-2177.2,180.6,1050.5,33.2,-108.2683,-0.3113,
2185.2,1507,-676.5,9093,2.79,-125.5,-2185.2,176.8,1048.6,33.2,-107.2599,-0.296,
2185.3,1507.1,-637.2,9060,2.77,-131.7,-2175.9,173.8,1043.2,33.2,-106.2504,-0.2787,
2185.5,1507.2,-598.6,9020,2.76,-137.8,-2166.6,170.8,1037.8,33.2,-105.2408,-0.2613,
2185.6,1507.3,-560,8979,2.74,-144,-2157.2,167.8,1032.4,33.1,-104.2312,-0.2439,
2185.8,1507.3,-521.4,8951,2.72,-150.1,-2147.9,164.8,1026.9,33.1,-103.2217,-0.2266,
2185.9,1507.4,-482.8,8939,2.7,-156.3,-2138.6,161.8,1021.5,33.1,-102.2121,-0.2092,
2186.1,1507.5,-444.2,8920,2.68,-162.5,-2129.3,158.8,1016.1,33.1,-101.2025,-0.1918,
2186.2,1507.6,-405.6,8889,2.67,-168.6,-2120,155.8,1010.7,33,-100.1929,-0.1745,
2186.4,1507.7,-367,8889,2.65,-174.8,-2110.7,152.8,1005.2,33,-99.1833,-0.1571,
2186.5,1507.8,-328.4,8906,2.63,-181,-2101.3,149.8,999.8,33,-98.1737,-0.1397,
2186.7,1507.9,-289.8,8925,2.61,-187.2,-2092,146.8,994.4,33,-97.1641,-0.1224,
2186.8,1507.9,-251.2,8923,2.59,-193.4,-2082.7,143.8,989,32.9,-96.1545,-0.105,
2187,1508,-212.6,8908,2.58,-199.5,-2073.4,140.8,983.5,32.9,-95.1449,-0.0876,
2187.1,1508.1,-174,8914,2.56,-205.7,-2064,137.9,978.1,32.9,-94.1353,-0.0703,
2187.3,1508.2,-135.4,8980,2.54,-211.9,-2054.7,134.9,972.7,32.9,-93.1256,-0.0529,
2187.4,1508.3,-96.8,9071,2.52,-218.1,-2045.4,131.9,967.2,32.8,-92.116,-0.0355,
2187.6,1508.4,-58.2,9156,2.5,-224.3,-2036,128.9,961.8,32.8,-91.1064,-0.0182,
2187.8,1508.5,-19.7,9235,2.49,-230.5,-2026.7,125.9,956.4,32.8,-90.0968,-0.0008,
2187.9,1508.5,18.9,9288,2.47,-236.7,-2017.4,122.9,950.9,32.8,-89.0872,0.0166,
2188.1,1508.6,57.5,9310,2.45,-242.9,-2008,120,945.5,32.8,-88.0776,0.0339,
2188.2,1508.7,96.1,9296,2.43,-249.1,-1998.7,117,940,32.7,-87.0679,0.0513,
2188.4,1508.8,134.7,9284,2.41,-255.3,-1989.3,114,934.6,32.7,-86.0583,0.0687,
2188.5,1508.9,173.2,9314,2.4,-261.6,-1980,111,929.2,32.7,-85.0487,0.086,
2188.7,1509,211.8,9365,2.38,-267.8,-1970.7,108,923.7,32.7,-84.0391,0.1034,
2188.8,1509.1,243.2,9401,2.36,-271.9,-1953.8,103.7,915.2,32.6,-83.0261,0.1203,
2189,1509.1,270.2,9396,2.34,-274.9,-1932.5,98.6,904.9,32.6,-82.011,0.1369,
2189.1,1509.2,297.3,9346,2.33,-277.8,-1911.1,93.5,894.5,32.5,-80.9959,0.1535,
2189.3,1509.3,324.3,9304,2.31,-280.8,-1889.8,88.3,884.2,32.5,-79.9809,0.1701,
2189.4,1509.4,351.3,9300,2.29,-283.7,-1868.4,83.2,873.8,32.4,-78.9659,0.1868,
2189.6,1509.5,378.4,9343,2.28,-286.7,-1847.1,78.1,863.5,32.4,-77.951,0.2034,
2189.7,1509.6,405.4,9388,2.26,-289.6,-1825.7,72.9,853.1,32.3,-76.9361,0.22,
2189.9,1509.7,432.4,9388,2.24,-292.5,-1804.4,67.8,842.8,32.3,-75.9212,0.2366,
2190,1509.7,459.5,9357,2.23,-295.4,-1783,62.7,832.4,32.3,-74.9064,0.2532,
2190.2,1509.8,486.5,9266,2.21,-298.4,-1761.6,57.5,822.1,32.2,-73.8915,0.2698,
2190.3,1509.9,513.5,9191,2.19,-301.3,-1740.3,52.4,811.7,32.2,-72.8767,0.2865,
2190.5,1510,540.5,9131,2.18,-304.2,-1718.9,47.3,801.4,32.1,-71.8619,0.3031,
2190.6,1510.1,567.5,9100,2.16,-307.1,-1697.6,42.1,791,32.1,-70.8471,0.3197,
2190.8,1510.2,594.5,9104,2.14,-310,-1676.2,37,780.7,32,-69.8325,0.3363,
2191,1510.2,621.5,9116,2.13,-312.9,-1654.8,31.8,770.3,32,-68.8178,0.3529,
2191.1,1510.3,648.5,9121,2.11,-315.7,-1633.5,26.7,760,31.9,-67.8032,0.3695,
2191.3,1510.4,675.5,9116,2.09,-318.6,-1612.1,21.6,749.6,31.9,-66.7887,0.3861,
2191.4,1510.5,702.5,9086,2.07,-321.5,-1590.7,16.4,739.3,31.9,-65.7742,0.4027,
2191.6,1510.6,729.5,9049,2.06,-324.4,-1569.4,11.3,728.9,31.8,-64.7597,0.4193,
2191.7,1510.7,756.4,9036,2.04,-327.2,-1548,6.1,718.5,31.8,-63.7452,0.4359,
2191.9,1510.8,783.4,9039,2.02,-330.1,-1526.6,1,708.2,31.7,-62.7307,0.4525,
2192,1510.8,810.4,9024,2.01,-333,-1505.3,-4.2,697.8,31.7,-61.7163,0.4691,
2192.2,1510.9,837.4,9004,1.99,-335.8,-1483.9,-9.3,687.5,31.6,-60.702,0.4857,
2192.3,1511,861.7,9001,1.98,-337.4,-1461.9,-14.4,676.6,31.6,-59.6998,0.5016,
2192.5,1511.1,874.3,9011,1.96,-333.4,-1436.9,-19.3,663.3,31.5,-58.7528,0.5139,
2192.6,1511.2,886.8,9062,1.95,-329.3,-1412,-24.3,650,31.4,-57.8059,0.5261,
2192.8,1511.3,899.3,9120,1.94,-325.3,-1387,-29.2,636.8,31.3,-56.859,0.5384,
2192.9,1511.4,911.9,9149,1.93,-321.2,-1362.1,-34.1,623.5,31.2,-55.9122,0.5507,
2193.1,1511.4,924.4,9143,1.92,-317.1,-1337.1,-39,610.3,31.2,-54.9655,0.563,
2193.2,1511.5,936.9,9145,1.91,-313.1,-1312.2,-43.9,597,31.1,-54.0189,0.5753,
2193.4,1511.6,949.4,9186,1.9,-309,-1287.3,-48.8,583.7,31,-53.0722,0.5876,
2193.5,1511.7,962,9230,1.89,-305,-1262.3,-53.7,570.5,30.9,-52.1256,0.5999,
2193.7,1511.8,974.5,9257,1.88,-300.9,-1237.4,-58.5,557.2,30.8,-51.179,0.6121,
2193.8,1511.9,987,9274,1.86,-296.9,-1212.5,-63.4,544,30.7,-50.2325,0.6244,
2194,1512,999.5,9273,1.85,-292.8,-1187.5,-68.3,530.7,30.6,-49.286,0.6367,
2194.2,1512,1012.1,9277,1.84,-288.8,-1162.6,-73.2,517.5,30.6,-48.3395,0.649,
2194.3,1512.1,1024.6,9282,1.83,-284.7,-1137.7,-78.1,504.3,30.5,-47.3931,0.6613,
2194.5,1512.2,1037.1,9269,1.82,-280.7,-1112.8,-82.9,491,30.4,-46.4467,0.6735,
2194.6,1512.3,1049.6,9237,1.81,-276.6,-1087.9,-87.8,477.8,30.3,-45.5004,0.6858,
2194.8,1512.4,1062.2,9217,1.8,-272.6,-1063,-92.7,464.5,30.2,-44.5541,0.6981,
2194.9,1512.5,1074.7,9215,1.79,-268.5,-1038.1,-97.5,451.3,30.1,-43.6078,0.7104,
2195.1,1512.6,1087.2,9212,1.78,-264.5,-1013.1,-102.4,438.1,30,-42.6616,0.7226,
2195.2,1512.6,1099.7,9206,1.77,-260.4,-988.2,-107.2,424.8,30,-41.7155,0.7349,
2195.4,1512.7,1112.2,9201,1.75,-256.4,-963.3,-112.1,411.6,29.9,-40.7694,0.7472,
2195.5,1512.8,1124.7,9228,1.74,-252.3,-938.4,-116.9,398.4,29.8,-39.8234,0.7595,
2195.7,1512.9,1137.2,9279,1.73,-248.3,-913.6,-121.8,385.2,29.7,-38.8773,0.7717,
2195.8,1513,1149.1,9355,1.72,-244.2,-888.7,-126.6,371.9,29.6,-37.9314,0.784,
2196,1513.1,1154.6,9395,1.72,-238.1,-867,-127.3,363.5,29.5,-37.0853,0.7921,
2196.1,1513.1,1156.7,9418,1.71,-231.2,-846.4,-126.6,356.8,29.4,-36.2748,0.7986,
2196.3,1513.2,1158.9,9446,1.71,-224.3,-825.9,-125.8,350,29.3,-35.4643,0.8052,
2196.4,1513.3,1161,9464,1.71,-217.4,-805.4,-125,343.3,29.2,-34.6537,0.8118,
2196.6,1513.4,1163.2,9498,1.7,-210.5,-784.8,-124.3,336.6,29,-33.8431,0.8184,
2196.7,1513.5,1165.3,9555,1.7,-203.6,-764.3,-123.5,329.8,28.9,-33.0325,0.8249,
2196.9,1513.6,1167.4,9637,1.7,-196.7,-743.8,-122.8,323.1,28.8,-32.2219,0.8315,
2197,1513.7,1169.6,9705,1.69,-189.8,-723.2,-122,316.4,28.7,-31.4112,0.8381,
2197.2,1513.7,1171.7,9722,1.69,-182.9,-702.7,-121.2,309.6,28.6,-30.6005,0.8446,
2197.4,1513.8,1173.9,9714,1.68,-176,-682.2,-120.5,302.9,28.4,-29.7898,0.8512,
2197.5,1513.9,1176,9683,1.68,-169.1,-661.6,-119.7,296.2,28.3,-28.9791,0.8578,
2197.7,1514,1178.1,9660,1.68,-162.3,-641.1,-119,289.5,28.2,-28.1683,0.8644,
2197.8,1514.1,1180.3,9666,1.67,-155.4,-620.6,-118.2,282.8,28.1,-27.3575,0.8709,
2198,1514.2,1182.4,9693,1.67,-148.5,-600,-117.5,276.1,28,-26.5467,0.8775,
2198.1,1514.3,1184.6,9772,1.67,-141.6,-579.5,-116.7,269.3,27.8,-25.7359,0.8841,
2198.3,1514.3,1186.7,9867,1.66,-134.8,-559,-116,262.6,27.7,-24.925,0.8906,
2198.4,1514.4,1188.9,9944,1.66,-127.9,-538.5,-115.2,255.9,27.6,-24.114,0.8972,
2198.6,1514.5,1191,9998,1.66,-121,-517.9,-114.5,249.2,27.5,-23.303,0.9038,
2198.7,1514.6,1193.2,10033,1.65,-114.2,-497.4,-113.7,242.5,27.4,-22.4919,0.9104,
2198.9,1514.7,1195.3,10062,1.65,-107.3,-476.9,-113,235.8,27.2,-21.6808,0.9169,
2199,1514.8,1197.5,10091,1.65,-100.4,-456.4,-112.2,229.1,27.1,-20.8697,0.9235,
2199.2,1514.9,1199.6,10126,1.64,-93.6,-435.8,-111.5,222.4,27,-20.0586,0.9301,
2199.3,1514.9,1201.7,10150,1.64,-86.7,-415.3,-110.7,215.7,26.9,-19.2475,0.9366,
2199.5,1515,1202.7,10147,1.64,-81.1,-396.5,-108.4,211,26.8,-18.4739,0.942,
2199.6,1515.1,1201.5,10151,1.64,-78.6,-381.7,-102.4,211.3,26.7,-17.7909,0.9443,
2199.8,1515.2,1200.2,10190,1.64,-76.1,-366.9,-96.3,211.5,26.6,-17.108,0.9466,
2199.9,1515.3,1198.8,10230,1.64,-73.5,-352.2,-90.3,211.7,26.5,-16.425,0.949,
2200.1,1515.4,1197.5,10262,1.64,-71,-337.4,-84.2,212,26.4,-15.7421,0.9513,
2200.2,1515.5,1196.2,10284,1.64,-68.4,-322.6,-78.2,212.2,26.3,-15.0592,0.9537,
2200.4,1515.5,1194.8,10285,1.64,-65.9,-307.9,-72.1,212.4,26.2,-14.3763,0.956,
2200.6,1515.6,1193.5,10277,1.65,-63.3,-293.1,-66.1,212.7,26.1,-13.6934,0.9583,
